"key","source","target"
"entities.npcs.friendly.quest.weepingSisters.lara.interactionHint","Press [interact] to <color=#F2E6BD>talk to Lara</color>.","Press [interact] to <color=#F2E6BD>talk to Lara</color>."
"entities.npcs.friendly.quest.weepingSisters.lara.name","Lara","Lara"
"entities.npcs.friendly.quest.weepingSisters.reed.interactionHint","Press [interact] to <color=#F2E6BD>talk to Reed</color>.","Press [interact] to <color=#F2E6BD>talk to Reed</color>."
"entities.npcs.friendly.quest.weepingSisters.reed.name","Reed","Reed"
"entities.npcs.friendly.story.baurus.interactionHint","Press [interact] to <color=#F2E6BD>talk to Baurus</color>.","Press [interact] to <color=#F2E6BD>talk to Baurus</color>."
"entities.npcs.friendly.story.baurus.name","Baurus","Baurus"
"entities.npcs.friendly.story.cagedBandits.cagedBanditA.name","Losanna","Losanna"
"entities.npcs.friendly.story.cagedBandits.cagedBanditB.name","Ava","Ava"
"entities.npcs.friendly.story.cagedBandits.cagedBanditC.name","Haleric","Haleric"
"entities.npcs.friendly.story.channing.interactionHint","Press [interact] to <color=#F2E6BD>talk to Rattigan</color>.","Press [interact] to <color=#F2E6BD>talk to Rattigan</color>."
"entities.npcs.friendly.story.channing.name","Rattigan","Rattigan"
"entities.npcs.friendly.story.channingCrouched.name","Rattigan","Rattigan"
"entities.npcs.friendly.story.ellsworth.interactionHint","Press [interact] to <color=#F2E6BD>talk to Ellsworth</color>.","Press [interact] to <color=#F2E6BD>talk to Ellsworth</color>."
"entities.npcs.friendly.story.ellsworth.name","Ellsworth","Ellsworth"
"entities.npcs.friendly.story.ellsworth.name2","Ellsworth","Ellsworth"
"entities.npcs.friendly.story.elsa.name","Elsa","Elsa"
"entities.npcs.friendly.story.harol.interactionHint","Press [interact] to <color=#F2E6BD>talk to Harol</color>.","Press [interact] to <color=#F2E6BD>talk to Harol</color>."
"entities.npcs.friendly.story.harol.name","Harol","Harol"
"entities.npcs.friendly.story.irmgard.interactionHint","Press [interact] to <color=#F2E6BD>talk to Irmgard</color>.","Press [interact] to <color=#F2E6BD>talk to Irmgard</color>."
"entities.npcs.friendly.story.irmgard.name","Irmgard","Irmgard"
"entities.npcs.friendly.story.irmgard.name2","Irmgard","Irmgard"
"entities.npcs.friendly.story.madrigalSeline.interactionHint","Press [interact] to <color=#F2E6BD>talk to Madrigal Seline</color>.","Press [interact] to <color=#F2E6BD>talk to Madrigal Seline</color>."
"entities.npcs.friendly.story.madrigalSeline.name","Madrigal Seline","Madrigal Seline"
"entities.npcs.friendly.story.madrigalSeline.name2","Madrigal Seline","Madrigal Seline"
"entities.npcs.friendly.story.magnus.interactionHint","Press [interact] to <color=#F2E6BD>talk to Magnus</color>.","Press [interact] to <color=#F2E6BD>talk to Magnus</color>."
"entities.npcs.friendly.story.magnus.name","Magnus","Magnus"
"entities.npcs.friendly.story.odessa.interactionHint","Press [interact] to <color=#F2E6BD>talk to Odessa</color>.","Press [interact] to <color=#F2E6BD>talk to Odessa</color>."
"entities.npcs.friendly.story.odessa.name","Odessa","Odessa"
"entities.npcs.friendly.story.odessa.name2","Odessa","Odessa"
"entities.npcs.friendly.story.roan.interactionHint","Press [interact] to <color=#F2E6BD>talk to Roan</color>.","Press [interact] to <color=#F2E6BD>talk to Roan</color>."
"entities.npcs.friendly.story.roan.name","Roan","Roan"
"entities.npcs.friendly.story.roan.roanView.TheWatcher","The Watcher","The Watcher"
"entities.npcs.friendly.story.shipCrew.tutorialShipCook.Carpenter","Carpenter","Carpenter"
"entities.npcs.friendly.story.shipCrew.tutorialShipCook.Gunner","Gunner","Gunner"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.Bosun","Bosun","Bosun"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.Deckhand","Deckhand","Deckhand"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.Navigator","Navigator","Navigator"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.QuarterMaster","Quarter Master","Quarter Master"
"entities.npcs.friendly.story.tipper.interactionHint","Press [interact] to <color=#F2E6BD>talk to Tipper</color>.","Press [interact] to <color=#F2E6BD>talk to Tipper</color>."
"entities.npcs.friendly.story.tipper.name","Tipper","Tipper"
"entities.npcs.friendly.story.tirMerchants.tirMerchants.name","Tir Merchant","Tir Merchant"
"entities.npcs.friendly.story.tutorialCrew.bosunDanner.name","Bosun Danner","Bosun Danner"
"entities.npcs.friendly.story.tutorialCrew.cabinBoy.name","Cabin Boy Wort","Cabin Boy Wort"
"entities.npcs.friendly.story.tutorialCrew.cookSprag.name","Cook Sprag","Cook Sprag"
"entities.npcs.friendly.story.tutorialCrew.cooperDelane.name","Cooper Delane","Cooper Delane"
"entities.npcs.friendly.story.tutorialCrew.cutterRalo.name","Cutter Ralo","Cutter Ralo"
"entities.npcs.friendly.story.tutorialCrew.deckhandCoz.name","Deckhand Coz","Deckhand Coz"
"entities.npcs.friendly.story.tutorialCrew.firstMateBrogan.name","First Mate Brogan","First Mate Brogan"
"entities.npcs.friendly.story.tutorialCrew.helmsmanDai.name","Helmsman Dai","Helmsman Dai"
"entities.npcs.friendly.story.tutorialCrew.midshipmanRhet.name","Midshipman Rhet","Midshipman Rhet"
"entities.npcs.friendly.story.tutorialCrew.quartermasterTemon.name","Quartermaster Temon","Quartermaster Temon"
"entities.npcs.friendly.story.tutorialCrew.riggerMers.name","Rigger Mers","Rigger Mers"
"entities.npcs.friendly.story.tutorialCrew.secondMateGray.name","Second Mate Gray","Second Mate Gray"
"entities.npcs.friendly.story.tutorialCrew.strikerRylan.name","Striker Rylan","Striker Rylan"
"entities.npcs.friendly.story.tutorialCrew.swabbieNayan.name","Swabbie Nayan","Swabbie Nayan"
"entities.npcs.friendly.story.tutorialCrew.thirdMateErik.name","Pastor Erik","Pastor Erik"
"entities.npcs.friendly.story.tutorialCrew.watchmanBavel.name","Watchman Bavel","Watchman Bavel"
"entities.npcs.friendly.story.tutorialCrew.wayfinderLaird.name","Wayfinder Laird","Wayfinder Laird"
"entities.npcs.friendly.story.tutorialShipCaptain.dyingCaptain.name","Captain Talvic","Captain Talvic"
"entities.npcs.friendly.story.tutorialShipCaptain.gunnerBrom.name","Gunner Brom","Gunner Brom"
"entities.npcs.friendly.story.watcher.interactionHint","Press [interact] to <color=#F2E6BD>talk to the Watcher</color>.","Press [interact] to <color=#F2E6BD>talk to the Watcher</color>."
"entities.npcs.friendly.story.watcher.name","Watcher","Watcher"
"entities.npcs.friendly.story.watcher.name2","Watcher","Watcher"
"entities.npcs.friendly.story.will.interactionHint","Press [interact] to <color=#F2E6BD>talk to Will</color>.","Press [interact] to <color=#F2E6BD>talk to Will</color>."
"entities.npcs.friendly.story.will.name","Will","Will"
"entities.npcs.friendly.story.will.name2","Will","Will"
"entities.npcs.friendly.story.winnick.interactionHint","Press [interact] to <color=#F2E6BD>talk to Winnick</color>.","Press [interact] to <color=#F2E6BD>talk to Winnick</color>."
"entities.npcs.friendly.story.winnick.name","Winnick","Winnick"
"entities.npcs.friendly.story.winnick.name2","Winnick","Winnick"
"entities.npcs.friendly.story.winnickSoldiers.name","Havenport Soldier","Havenport Soldier"
"entities.npcs.friendly.temp.invisibleInteractable.interactionHint","Press [interact] to <color=#F2E6BD>pick up pendant</color>.","Press [interact] to <color=#F2E6BD>pick up pendant</color>."
"entities.npcs.friendly.temp.refinery.interactionHint","Press [interact] to <color=#F2E6BD>use the forge</color>.","Press [interact] to <color=#F2E6BD>use the forge</color>."
"entities.npcs.friendly.temp.steveTest.interactionHint","Press [interact] to <color=#F2E6BD>talk </color>.","Press [interact] to <color=#F2E6BD>talk </color>."
"entities.npcs.friendly.temp.steveTest.name","Steve Test NPC","Steve Test NPC"
"entities.npcs.friendly.temp.steveTest.name2","Steve Test NPC","Steve Test NPC"
"entities.npcs.friendly.temp.stubInQuestSetupNpc.npcStubInQuestSetup.interactionHint","Press [interact] to <color=#F2E6BD>talk</color>.","Press [interact] to <color=#F2E6BD>talk</color>."
"entities.npcs.friendly.temp.stubInQuestSetupNpc.npcStubInQuestSetup.name","Tourguide Data Name Record","Tourguide Data Name Record"
"entities.npcs.friendly.vendors.caroline.name","Caroline","Caroline"
"entities.npcs.friendly.vendors.crucibleVendor.name","The Seneschal","The Seneschal"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.completeCurrentProjects.description","Complete all Sacrament projects currently in progress.","Complete all Sacrament projects currently in progress."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.completeCurrentProjects.name","Aetheric Forge","Aetheric Forge"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.echoHeal.description","Unlock the ancient power to <b><color=#F2E6BD>refill health through Traces</color></b> within the Crucible.","Unlock the ancient power to <b><color=#F2E6BD>refill health through Traces</color></b> within the Crucible."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.echoHeal.name","Echo Heal","Echo Heal"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.exaltItems.description","Grant the Seneschal the ability to <b><color=#F2E6BD>exalt equipment</color></b>, greatly enhancing its power and enchantments.","Grant the Seneschal the ability to <b><color=#F2E6BD>exalt equipment</color></b>, greatly enhancing its power and enchantments."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.exaltItems.name","Glorious Exaltation","Glorious Exaltation"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.respecStatue.description","Awaken a relic in the <color=#F2E6BD>Atrium</color> where worthy Cerim can be respoken and <b><color=#F2E6BD>re-allocate their attributes</color></b>.","Awaken a relic in the <color=#F2E6BD>Atrium</color> where worthy Cerim can be respoken and <b><color=#F2E6BD>re-allocate their attributes</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.sacredMending.description","Grant the Seneschal the ability to <b><color=#F2E6BD>repair equipment</color></b>.","Grant the Seneschal the ability to <b><color=#F2E6BD>repair equipment</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.sacredMending.name","Sacred Mending","Sacred Mending"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.secondCrucibleStatue.description","Awaken a new Crucible trial in the <color=#F2E6BD>Atrium</color> where Cerim can face their mightiest adversaries from the past in succession.","Awaken a new Crucible trial in the <color=#F2E6BD>Atrium</color> where Cerim can face their mightiest adversaries from the past in succession."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.seneschalsEmporium.description","Grant the Seneschal the ability to <b><color=#F2E6BD>sell items</color></b>.","Grant the Seneschal the ability to <b><color=#F2E6BD>sell items</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.seneschalsEmporium.name","Scavenged Remains","Scavenged Remains"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.thirdCrucibleStatue.description","Awaken a new Crucible trial in the <color=#F2E6BD>Atrium</color> where Cerim must defeat endless waves of enemies.","Awaken a new Crucible trial in the <color=#F2E6BD>Atrium</color> where Cerim must defeat endless waves of enemies."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.uniqueEchoes.description","Infuse the Crucible with <b><color=#F2E6BD>Unique Echoes</color></b>, granting Cerim powerful new effects and abilities.","Infuse the Crucible with <b><color=#F2E6BD>Unique Echoes</color></b>, granting Cerim powerful new effects and abilities."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.uniqueEchoes.name","Unique Echoes","Unique Echoes"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.worldCleanse.description","Cleanse the Pestilence infection across <b><color=#F2E6BD>Isola Sacra</color></b>.","Cleanse the Pestilence infection across <b><color=#F2E6BD>Isola Sacra</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.worldCleanse.name","World Cleanse","World Cleanse"
"entities.npcs.friendly.vendors.danos.projects.structures.gallowsScaffolding.description","Danos will finish building a scaffolding and staircase which will <b><color=#F2E6BD>connect the gallows above the town square with the northern part of the city.</color></B>","Danos will finish building a scaffolding and staircase which will <b><color=#F2E6BD>connect the gallows above the town square with the northern part of the city.</color></B>"
"entities.npcs.friendly.vendors.danos.projects.structures.gallowsScaffolding.name","Gallows Scaffolding","Gallows Scaffolding"
"entities.npcs.friendly.vendors.danos.projects.structures.lodgings.description","The lodgings staircase inside the rookery will be repaired, allowing for <b><color=#F2E6BD>easy access to Sacrament's marketplace. </color></b>","The lodgings staircase inside the rookery will be repaired, allowing for <b><color=#F2E6BD>easy access to Sacrament's marketplace. </color></b>"
"entities.npcs.friendly.vendors.danos.projects.structures.lodgings.name","Lodgings Staircase","Lodgings Staircase"
"entities.npcs.friendly.vendors.danos.projects.structures.rookeryElevator.description","Danos will repair the old elevator which once carried passengers from near the town square all the way up to the Rookery.","Danos will repair the old elevator which once carried passengers from near the town square all the way up to the Rookery."
"entities.npcs.friendly.vendors.danos.projects.structures.rookeryElevator.name","Rookery Elevator","Rookery Elevator"
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.level2description","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 2.</color></b>

The Dusty Loom will once again be a gathering place for the community. Caroline will also be able to offer <b><color=#F2E6BD>various beds that restore one's health</color></b> when slept in overnight.","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 2.</color></b>

The Dusty Loom will once again be a gathering place for the community. Caroline will also be able to offer <b><color=#F2E6BD>various beds that restore one's health</color></b> when slept in overnight."
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.level3description","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 3.</color></b>

The Dusty Loom will grow further and draw in more of the community. ","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 3.</color></b>

The Dusty Loom will grow further and draw in more of the community. "
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.level4description","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 4.</color></b>

The Dusty Loom will continue to grow even further. ","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 4.</color></b>

The Dusty Loom will continue to grow even further. "
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.name","Caroline's Inn","Caroline's Inn"
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.level2description","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 2.</color></b>

Danos will be able to offer more advanced <b><color=#F2E6BD>crafting tables</color></b> and <b><color=#F2E6BD>refineries.</color></b> ","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 2.</color></b>

Danos will be able to offer more advanced <b><color=#F2E6BD>crafting tables</color></b> and <b><color=#F2E6BD>refineries.</color></b> "
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.level3description","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 3.</color></b>

Danos will upgrade the <b><color=#F2E6BD>Scribe Table</color></b> and sell more advanced crafting tables and refineries.","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 3.</color></b>

Danos will upgrade the <b><color=#F2E6BD>Scribe Table</color></b> and sell more advanced crafting tables and refineries."
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.level4description","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 4.</color></b>

Danos will upgrade the <b><color=#F2E6BD>Scribe Table</color></b> and sell more advanced crafting tables and refineries.","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 4.</color></b>

Danos will upgrade the <b><color=#F2E6BD>Scribe Table</color></b> and sell more advanced crafting tables and refineries."
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.name","Danos' Architecture Study","Danos' Architecture Study"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.level1Description","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 2.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>25% faster.</color></b>","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 2.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>25% faster.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.level2Description","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 3.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>50% faster.</color></b>","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 3.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>50% faster.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.level3Description","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 4.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>75% faster.</color></b>","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 4.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>75% faster.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.name","Danos' Workers","Danos' Workers"
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.level2description","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 2.</color></b>

Eleanor will be able to offer a wider array of runes and weapons for sale.","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 2.</color></b>

Eleanor will be able to offer a wider array of runes and weapons for sale."
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.level3description","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 3.</color></b>

Eleanor will be able to offer an even wider array of runes and weapons for sale.","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 3.</color></b>

Eleanor will be able to offer an even wider array of runes and weapons for sale."
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.level4description","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 4.</color></b> 

Eleanor will be able to offer an even wider array of runes and weapons for sale.","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 4.</color></b> 

Eleanor will be able to offer an even wider array of runes and weapons for sale."
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.name","Eleanor's Enchantment Shop","Eleanor's Enchantment Shop"
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.level2description","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Anvil</color></b> for crafting weapons and armors as well as the <b><color=#F2E6BD>Furnace</color></b> to refine ore into ingots. Fillmore will also be able to offer a wider variety of items to buy.","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Anvil</color></b> for crafting weapons and armors as well as the <b><color=#F2E6BD>Furnace</color></b> to refine ore into ingots. Fillmore will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.level3description","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 3.</color></b>

A better <b><color=#F2E6BD>Anvil</color></b> will allow crafting more advanced weapons and armors. A larger <b><color=#F2E6BD>Furnace</color></b> will melt ore into ingots even faster than before. Fillmore will also be able to offer a wider variety of items to buy.","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 3.</color></b>

A better <b><color=#F2E6BD>Anvil</color></b> will allow crafting more advanced weapons and armors. A larger <b><color=#F2E6BD>Furnace</color></b> will melt ore into ingots even faster than before. Fillmore will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.level4description","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 4.</color></b>

A better <b><color=#F2E6BD>Anvil</color></b> will allow crafting more advanced weapons and armors. A larger <b><color=#F2E6BD>Furnace</color></b> will melt ore into ingots even faster than before. Fillmore will also be able to offer a wider variety of items to buy.","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 4.</color></b>

A better <b><color=#F2E6BD>Anvil</color></b> will allow crafting more advanced weapons and armors. A larger <b><color=#F2E6BD>Furnace</color></b> will melt ore into ingots even faster than before. Fillmore will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.name","Fillmore's Smithy","Fillmore's Smithy"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.level2description","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 2.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> Also unlocks the <b><color=#F2E6BD>Stove</color></b> for cooking <b><color=#F2E6BD>more advanced meals.</color></b>","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 2.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> Also unlocks the <b><color=#F2E6BD>Stove</color></b> for cooking <b><color=#F2E6BD>more advanced meals.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.level3description","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 3.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> A more advanced <b><color=#F2E6BD>Stove</color></b> will allow for cooking even <b><color=#F2E6BD>more advanced meals.</color></b>","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 3.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> A more advanced <b><color=#F2E6BD>Stove</color></b> will allow for cooking even <b><color=#F2E6BD>more advanced meals.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.level4description","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 4.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> A more advanced <b><color=#F2E6BD>Stove</color></b> will allow for cooking even <b><color=#F2E6BD>more advanced meals.</color>
</b>","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 4.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> A more advanced <b><color=#F2E6BD>Stove</color></b> will allow for cooking even <b><color=#F2E6BD>more advanced meals.</color>
</b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.name","Gordon's Pantry","Gordon's Pantry"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.level2description","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 2.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 2.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.level3description","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 3.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 3.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.level4description","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 4.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 4.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.name","Grinnich's General Goods","Grinnich's General Goods"
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.level2Description","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 2.</color>
</b>

Ilaria will be able to offer a wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale.","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 2.</color>
</b>

Ilaria will be able to offer a wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale."
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.level3Description","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 3.</color>
</b>

Ilaria will be able to offer an even wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale.","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 3.</color>
</b>

Ilaria will be able to offer an even wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale."
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.level4Description","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 4.</color>
</b>

Ilaria will be able to offer an even wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale.","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 4.</color>
</b>

Ilaria will be able to offer an even wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale."
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.name","Ilaria's Sanctum","Ilaria's Sanctum"
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.level2description","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD> Alchemy Table</color></b> for crafting various <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy.","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD> Alchemy Table</color></b> for crafting various <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.level3description","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 3.</color></b>

An improved <b><color=#F2E6BD> Alchemy Table</color></b> allows for crafting even stronger <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy.","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 3.</color></b>

An improved <b><color=#F2E6BD> Alchemy Table</color></b> allows for crafting even stronger <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.level4description","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 4.</color></b>

An improved <b><color=#F2E6BD> Alchemy Table</color></b> allows for crafting even stronger <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy.","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 4.</color></b>

An improved <b><color=#F2E6BD> Alchemy Table</color></b> allows for crafting even stronger <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.name","Markos' Alchemy Stand","Markos' Alchemy Stand"
